"","job_title","Company","Salary"
"22579","Pharmacist","Del Taco Corporation",45537.27
"22580","Pharmacist","Corner Bakery Cafe",56506.11
"22581","Pharmacist","Popeye's",46120.1
"22582","Pharmacist","Rosati's Pizza",38659.86
"22583","Pharmacist","Waffle House, Inc.",46340.09
"22584","Pharmacist","Olive Garden Restaurants",67068.23
"22585","Pharmacist","Nordstrom, Inc.",69634.27
"22586","Pharmacist","P.F. Chang's China Bistro, Inc.",73497.18
"22587","Pharmacist","Lee's Famous Recipe",26717.76
"22588","Pharmacist","Cici's Pizza",40452.15
"22589","Pharmacist","Dickey's Barbecue Restaurants",35000
"22590","Pharmacist","Fazoli's Italian Restaurants",48674.81
"22591","Pharmacist","Bojangles, Inc.",41212.12
"22592","Pharmacist","Boston Market Corporation",55170.36
"22593","Pharmacist","Bar Louie Inc",55954.83
"22594","Pharmacist","Benihana Inc.",62500
"22595","Pharmacist","California Pizza Kitchen, Inc.",71489.24
"22596","Pharmacist","Captain D's, LLC",47611.28
"22597","Pharmacist","Caribou Coffee Company, Inc.",59000
"22598","Pharmacist","Brinker International",64826.7
"22599","Pharmacist","Another Broken Egg Cafe",47663.15
"22600","Pharmacist","Applebee's Services Inc.",55487.75
"22601","Pharmacist","Famous Daves Inc.",59795.2
"22602","Pharmacist","Fazolis",58000
"22603","Pharmacist","Church's Chicken",41032.64
"22604","Pharmacist","Golden Chick",42500
"22605","Pharmacist","Hooter's",58274.11
"22606","Pharmacist","Huddle House, Inc",31968.75
"22607","Pharmacist","Panda Restaurant Group, Inc.",57391.3
"22608","Pharmacist","Village Inn",50000
"22609","Pharmacist","Tim Hortons Inc",45000
"22610","Pharmacist","Steak N' Shake",49238.58
"22611","Pharmacist","Sodexo, Inc.",62400
"22612","Pharmacist","Starbucks Corporation",54994.26
"22613","Pharmacist","O'Charley's Inc.",69600.11
"22614","Pharmacist","Moe's",42000
"22615","Pharmacist","Panda Express Resturant",49434.82
"22616","Pharmacist","Penn Station East Coast Subs",39000
"22617","Pharmacist","Rubio's Fresh Mexican Grill",51368.36
"22618","Pharmacist","Raising Cane's",59868.66
"22619","Pharmacist","Jim n Nicks BBQ",55000
"22620","Pharmacist","Kmac Enterprises",50495.05
"22621","Pharmacist","Jamba Juice Company",40236.32
"22622","Pharmacist","Fuddruckers, Inc.",54044.94
"22623","Pharmacist","Flying J Travel Plaza, LLC",42420
"22624","Pharmacist","Perkins Restaurants",53747.49
"22625","Pharmacist","Pei Wei",51365.74
"22626","Pharmacist","Old Chicago, Inc.",64496.12
"22627","Pharmacist","Chuck E. Cheese Corporation",57420.24
"22628","Pharmacist","Bob Evans Farms, Inc.",49097.28
"22629","Pharmacist","Cracker Barrel Old Country Store",66973.56
"22630","Pharmacist","First Watch",50697.67
"22631","Pharmacist","Bj's Restaurants, Inc.",67496.3
"22632","Pharmacist","Ampex",37434.98
"22633","Pharmacist","Outback Steakhouse, Inc.",58958.11
"22634","Pharmacist","Landry's",70284.07
"22635","Pharmacist","Jack in the Box, Inc.",45494.51
"22636","Pharmacist","Tijuana Flats",47222.08
"22637","Pharmacist","TravelCenters of America",49200
"22638","Pharmacist","Tropical Smoothie",39300
"22639","Pharmacist","SMS Holdings, Inc.",43000
"22640","Pharmacist","Tacala, Inc.",41959.01
"22641","Pharmacist","Tavern Restaurant Group",59892.05
"22642","Pharmacist","The Krystal Company",41000
"22643","Pharmacist","The Mellow Mushroom",52071.91
"22644","Pharmacist","The Pizza Ranch",48000
"22645","Pharmacist","The Wing Stop",50000
"22646","Pharmacist","The Original Pancake House",57500
"22647","Pharmacist","The Cheesecake Factory, Inc.",62563.08
"22648","Pharmacist","Sushi",57500
"22649","Pharmacist","Whataburger Restaurants Lp.",50987.67
"22650","Pharmacist","Which Wich Superior Sandwiches",29020
"22651","Pharmacist","Ruth's Chris Steak House",81346.64
"22652","Pharmacist","Pilot Travel Centers LLC",49690.87
"22653","Pharmacist","Zeeks Pizza",54369.32
"22654","Pharmacist","Zoe's Kitchen",50577.14
"22655","Pharmacist","IHOP Corporation",51500
"22656","Pharmacist","Krystals Corporation",49920
"22657","Pharmacist","La Madeleine, Inc.",56000
"22658","Pharmacist","The HoneyBaked Ham Company",50868.24
"22659","Pharmacist","Meritage Hospitality Group, Inc.",45000
"22660","Pharmacist","Taco Bueno",43000
"22661","Pharmacist","United States Beef Corporation",45979.91
"22662","Pharmacist","Rib Crib Corporation",48099.82
"22663","Pharmacist","Pollo Tropical",48962.7
"22664","Pharmacist","Papa Gino's Inc.",44004.48
"22665","Pharmacist","99 Restaurant and Pub",65243.69
"22666","Pharmacist","Carrabba's Italian Grill, Inc.",52380.95
"22667","Pharmacist","Bruegger's Bagels",52275
"22668","Pharmacist","Captain Ds",40236.32
"22669","Pharmacist","Cafe Rio",51886.23
"22670","Pharmacist","Black Bear Diner",65000
"22671","Pharmacist","Bravo Development, Inc.",68314.04
"22672","Pharmacist","Aramark",62250
"22673","Pharmacist","Army and Air Force Exchange Service (AAFES)",NA
"22674","Pharmacist","Au Bon Pain Corporation",64000
"22675","Pharmacist","Anheuser-Busch Companies, Inc.",64750
"22676","Pharmacist","El Pollo Loco, Inc.",50000
"22677","Pharmacist","Eat 'n Park",52500
"22678","Pharmacist","Donatos Pizza",44449.44
"22679","Pharmacist","dunkin Brands",47000
"22680","Pharmacist","Crackerbarrel",62000
"22681","Pharmacist","COSI",58000
"22682","Pharmacist","Cold Stone Creamery, Inc.",32000
"22683","Pharmacist","Cookouts",50000
"22684","Pharmacist","Chuckecheese",45750
"22685","Pharmacist","Chuy's",63871.29
"22686","Pharmacist","on the Border",67407.41
"22687","Pharmacist","Raising Cane's Chicken Fingers",48000
"22688","Pharmacist","Rally's",46299.41
"22689","Pharmacist","Rally's Hamburgers",40000
"22690","Pharmacist","Potbelly Sandwich Works Inc",50980.39
"22691","Pharmacist","Rubio's",52840.31
"22692","Pharmacist","Schlotzsky's Deli",37500
"22693","Pharmacist","Skyline Chili Inc.",50042.68
"22694","Pharmacist","Freebirds World Burrito",55000
"22695","Pharmacist","Friendly's Restaurants",55107.46
"22696","Pharmacist","Genghis Grill Franchise Concepts",46250
"22697","Pharmacist","Goodcents",31680
"22698","Pharmacist","Jason's Deli",48365.33
"22699","Pharmacist","Jets Pizza",41400
"22700","Pharmacist","Holiday Inn",38000
"22701","Pharmacist","Lettuce Entertain You Enterprises, Inc.",61000
"22702","Pharmacist","Logan's Roadhouse Inc.",66116.5
"22703","Pharmacist","Marriott International, Inc.",55000
"22704","Pharmacist","Newk's Cafe",53457.94
"22705","Pharmacist","Mimi's Cafe",61701.42
"22706","Pharmacist","Round Table Pizza Corporation",NA
"22707","Pharmacist","Uno Restaurants Inc",68750
"22708","Pharmacist","CKE Restaurants",43448.28
"22709","Pharmacist","A&W Food Services",43350
"22710","Pharmacist","LM Restaurants",57931.03
"22711","Pharmacist","Applebee's Neighborhood Grill and Bar",12.02
"22712","Pharmacist","Chili's Grill & Bar",12.73
"22713","Pharmacist","Buffalo Wild Wings, Inc.",12.03
"22714","Pharmacist","Olive Garden Restaurants",13.13
"22715","Pharmacist","The Cheesecake Factory, Inc.",14.18
"22716","Pharmacist","Red Robin Gourmet Burgers Inc",12.91
"22717","Pharmacist","Panera Bread Company",10.15
"22718","Pharmacist","Denny's",12.39
"22719","Pharmacist","Sodexo, Inc.",12.61
"22720","Pharmacist","Texas Roadhouse, Inc",12.4
"22721","Pharmacist","Red Lobster Seafood Restaurants",12.52
"22722","Pharmacist","Burger King Corporation",8.29
"22723","Pharmacist","Marriott International, Inc.",13.85
"22724","Pharmacist","Compass Group",14.11
"22725","Pharmacist","Darden Restaurant Group",13.24
"22726","Pharmacist","Ruby Tuesday, Inc.",11.62
"22727","Pharmacist","IHOP",11.37
"22728","Pharmacist","Outback Steakhouse, Inc.",12.23
"22729","Pharmacist","Chipotle Mexican Grill, Inc.",11
"22730","Pharmacist","Crackerbarrel",11.92
"22731","Pharmacist","Panera LLC",10.84
"22732","Pharmacist","Brinker International",13.3
"22733","Pharmacist","Longhorn Steak House",14.74
"22734","Pharmacist","Taco Bell Corporation",9.41
"22735","Pharmacist","Freddy's Frozen Custard",9.09
"22736","Pharmacist","Hardee's",8.28
"22737","Pharmacist","Zaxby's",8.33
"22738","Pharmacist","Aramark",13.3
"22739","Pharmacist","P.F. Chang's China Bistro, Inc.",12.84
"22740","Pharmacist","Perkins",12.44
"22741","Pharmacist","Bj's Brewhouse",13.69
"22742","Pharmacist","T.G.I. Friday's",13.66
"22743","Pharmacist","Logan's Roadhouse Inc.",11.21
"22744","Pharmacist","Hilton Corporation",11.62
"22745","Pharmacist","Hilton Worldwide",13.43
"22746","Pharmacist","Bonefish Grill",13.88
"22747","Pharmacist","Wingstop",9.44
"22748","Pharmacist","TopGolf",12.67
"22749","Pharmacist","McDonald's Restaurants Ltd.",10
"22750","Pharmacist","IHOP Corporation",11
"22751","Pharmacist","Holiday Inn",10.89
"22752","Pharmacist","Hilton Garden Inn",11.32
"22753","Pharmacist","Dave & Buster's Restaurants",13.01
"22754","Pharmacist","Bj's Restaurants, Inc.",12.84
"22755","Pharmacist","Carrabba's Italian Grill, Inc.",13.4
"22756","Pharmacist","O'Charley's Inc.",13
"22757","Pharmacist","Bar Louie Inc",11.94
"22758","Pharmacist","Applebee's Services Inc.",11.72
"22759","Pharmacist","Noodles and Company",9.74
"22760","Pharmacist","Cracker Barrel Old Country Store",12.57
"22761","Pharmacist","Doubletree Hotels",12.73
"22762","Pharmacist","Common Man",11.48
"22763","Pharmacist","Chick-Fil-A Inc",9.5
"22764","Pharmacist","Panda Express Resturant",11.17
"22765","Pharmacist","Panda Restaurant Group, Inc.",11.65
"22766","Pharmacist","Ted's Montana Grill",11.85
"22767","Pharmacist","Cooper's Hawk",14.48
"22768","Pharmacist","Bon Apetit",15
"22769","Pharmacist","99 Restaurant and Pub",14.16
"22770","Pharmacist","Roosters",10.17
"22771","Pharmacist","Wegmans Food Markets",12.61
"22772","Pharmacist","Wendy's International, Inc.",9.38
"22773","Pharmacist","Waffle House, Inc.",10.17
"22774","Pharmacist","Village Inn",11.19
"22775","Pharmacist","Bahama Breeze",12.91
"22776","Pharmacist","Ruth's Chris Steak House",12.75
"22777","Pharmacist","Hard Rock Cafe Inc.",12.51
"22778","Pharmacist","McDonald's Corporation",9.3
"22779","Pharmacist","Huddle House, Inc",9.24
"22780","Pharmacist","Bon Appetit",17.5
"22781","Pharmacist","First Watch",13
"22782","Pharmacist","Hy-Vee, Inc.",12.75
"22783","Pharmacist","Jason's Deli",10.25
"22784","Pharmacist","SSP America, Inc.",14.44
"22785","Pharmacist","Qdoba Mexican Grill",10.3
"22786","Pharmacist","Smashburger",9.95
"22787","Pharmacist","Mcalister's Deli",10.49
"22788","Pharmacist","Sonic Drive - In",9
"22789","Pharmacist","Perkins Restaurants",12.98
"22790","Pharmacist","Macdonalds",8.36
"22791","Pharmacist","Shari's Restaurants",14
"22792","Pharmacist","Big Boy Restaurants",11
"22793","Pharmacist","Bob Evans Restaurants",11.81
"22794","Pharmacist","California Pizza Kitchen, Inc.",13.75
"22795","Pharmacist","Miller's Ale House",13.66
"22796","Pharmacist","Joe's Crab Shack LLC",12.46
"22797","Pharmacist","Apple American Group LLC",12.98
"22798","Pharmacist","Farmer Boys",11.62
"22799","Pharmacist","The Walt Disney Company",13.76
"22800","Pharmacist","Aramark Food Services",14.48
"22801","Pharmacist","Bon Appetit Management Company",12.14
"22802","Pharmacist","Sonic Restaurants Inc",8.66
"22803","Pharmacist","The Mellow Mushroom",10.47
"22804","Pharmacist","Westgate Resorts",12.5
"22805","Pharmacist","Tijuana Flats",11.48
"22806","Pharmacist","Nordstrom, Inc.",13.87
"22807","Pharmacist","Outback",11.48
"22808","Pharmacist","Hooter's",10.76
"22809","Pharmacist","Houlihans Inc",14
"22810","Pharmacist","Maggiano's of Little Italy",14.48
"22811","Pharmacist","Mcmenamins Inc.",15.35
"22812","Pharmacist","Arby's Restaurant Group Inc",10
"22813","Pharmacist","Brookdale Living Communities, Inc.",13.55
"22814","Pharmacist","Delaware North Company",14.18
"22815","Pharmacist","Disney World",13.13
"22816","Pharmacist","Cheddars Inc",12.48
"22817","Pharmacist","Chartwell's",9.17
"22818","Pharmacist","Beef O Bradys",10.17
"22819","Pharmacist","Firekeepers Casino",15.59
"22820","Pharmacist","Eat 'n Park",10.56
"22821","Pharmacist","Seasons 52",12
"22822","Pharmacist","Frisch's",9.77
"22823","Pharmacist","Taco Cabana",8.5
"22824","Pharmacist","Stripes Llc.",8.75
"22825","Pharmacist","Rusty Bucket",15
"22826","Pharmacist","Rubio's Fresh Mexican Grill",10
"22827","Pharmacist","Smokey Bones",11.36
"22828","Pharmacist","Landry's Restaurants, Inc.",11.79
"22829","Pharmacist","Landry's",13.5
"22830","Pharmacist","Jim's Restaurant",11.49
"22831","Pharmacist","Jean-Georges",15
"22832","Pharmacist","Popeye's",9
"22833","Pharmacist","OTG Management",13.23
"22834","Pharmacist","Old Chicago, Inc.",13
"22835","Pharmacist","Morrison Healthcare",10.3
"22836","Pharmacist","Courtyard by Marriott",11.02
"22837","Pharmacist","Hyatt Regency",12.68
"22838","Pharmacist","Guckenheimer Inc",13.31
"22839","Pharmacist","Centerplate, Inc.",11.94
"22840","Pharmacist","Eastern Shawnee Tribe of Oklahoma",11.5
"22841","Pharmacist","Famous Dave's Bbq",12
"22842","Pharmacist","Chuy's",13.34
"22843","Pharmacist","Cafe, Inc.",11.48
"22844","Pharmacist","Ale House",12.12
"22845","Pharmacist","HMSHost Corporation",13.15
"22846","Pharmacist","Golden Corral Corporation",9.3
"22847","Pharmacist","Pizza Hut, Inc.",7.58
"22848","Pharmacist","Portillo's",11.61
"22849","Pharmacist","Shari's",12
"22850","Pharmacist","Subway Restaurant Inc",9
"22851","Pharmacist","The Cheesecake Factory Bakery",14.95
"22852","Pharmacist","Tom Douglas",17
"22853","Pharmacist","The Grand Lux Cafe",13.25
"22854","Pharmacist","Wegmans",15
"22855","Pharmacist","The Greene Turtle",10.5
"22856","Pharmacist","Troon Golf Company",14.65
"22857","Pharmacist","Golden Coral",8.78
"22858","Pharmacist","Harvest",14.5
"22859","Pharmacist","Hyatt Hotels",13.04
"22860","Pharmacist","Whole Foods Market, Inc.",12.99
"22861","Pharmacist","Sheraton Suites",13.25
"22862","Pharmacist","Brookdale Senior Living Inc.",14
"22863","Pharmacist","Bravo Cucina Italiana",11.98
"22864","Pharmacist","Steak 'n Shake",9
"22865","Pharmacist","Waffle House, Inc.",3.32
"22866","Pharmacist","Olive Garden Restaurants",9.25
"22867","Pharmacist","IHOP",3.59
"22868","Pharmacist","Denny's",4.49
"22869","Pharmacist","Buffalo Wild Wings, Inc.",4.56
"22870","Pharmacist","Chili's Grill & Bar",7.76
"22871","Pharmacist","Cracker Barrel Old Country Store",4.25
"22872","Pharmacist","Texas Roadhouse, Inc",4.04
"22873","Pharmacist","Applebee's Neighborhood Grill and Bar",5.64
"22874","Pharmacist","Crackerbarrel",2.62
"22875","Pharmacist","Outback Steakhouse, Inc.",3.61
"22876","Pharmacist","Bob Evans Restaurants",4.27
"22877","Pharmacist","Red Robin Gourmet Burgers Inc",5.22
"22878","Pharmacist","Red Lobster Seafood Restaurants",5.72
"22879","Pharmacist","Pizzahut",7.37
"22880","Pharmacist","Darden Restaurant Group",4.49
"22881","Pharmacist","Pizza Hut, Inc.",7.61
"22882","Pharmacist","Ruby Tuesday, Inc.",3
"22883","Pharmacist","Steak 'n Shake",5
"22884","Pharmacist","Steak N' Shake",4.18
"22885","Pharmacist","The Cheesecake Factory, Inc.",6
"22886","Pharmacist","Brinker International",10.79
"22887","Pharmacist","Huddle House, Inc",2.17
"22888","Pharmacist","Longhorn Steak House",3
"22889","Pharmacist","Brookdale Senior Living Inc.",10.35
"22890","Pharmacist","Bonefish Grill",8.7
"22891","Pharmacist","IHOP Corporation",2.57
"22892","Pharmacist","Marriott International, Inc.",12.5
"22893","Pharmacist","Qdoba Mexican Grill",9.15
"22894","Pharmacist","Brookdale Living Communities, Inc.",10.18
"22895","Pharmacist","O'Charley's Inc.",2.17
"22896","Pharmacist","Sonic Drive - In",7
"22897","Pharmacist","Sodexo, Inc.",9.52
"22898","Pharmacist","Brookdale",10.11
"22899","Pharmacist","Applebee's Services Inc.",4.93
"22900","Pharmacist","Dave & Buster's Restaurants",7.79
"22901","Pharmacist","Frisch's",4.02
"22902","Pharmacist","Hilton Worldwide",8
"22903","Pharmacist","Chick-Fil-A Inc",13
"22904","Pharmacist","Holiday Inn",7.45
"22905","Pharmacist","Carrabba's Italian Grill, Inc.",10.25
"22906","Pharmacist","Club Corp.",10.17
"22907","Pharmacist","Perkins",5.1
"22908","Pharmacist","Outback",4.53
"22909","Pharmacist","Golden Corral Corporation",4.12
"22910","Pharmacist","Steak and Shake",2.19
"22911","Pharmacist","Mcalister's Deli",8.05
"22912","Pharmacist","P.F. Chang's China Bistro, Inc.",2.62
"22913","Pharmacist","on the Border",2.59
"22914","Pharmacist","Bob Evans Farms, Inc.",3.97
"22915","Pharmacist","Bakers Square",14.75
"22916","Pharmacist","Sushi",12.75
"22917","Pharmacist","Perkins Restaurants",2.33
"22918","Pharmacist","Village Inn",5.37
"22919","Pharmacist","Logan's Roadhouse Inc.",2.15
"22920","Pharmacist","Landry's Restaurants, Inc.",3.91
"22921","Pharmacist","Hooter's",6.25
"22922","Pharmacist","The Mellow Mushroom",2.15
"22923","Pharmacist","Dunkin' Donuts",10.47
"22924","Pharmacist","Panda Express Resturant",10.17
"22925","Pharmacist","Hyatt Regency",5.5
"22926","Pharmacist","Compass Group",12.39
"22927","Pharmacist","The Original Pancake House",5.17
"22928","Pharmacist","Chipotle Mexican Grill, Inc.",8.99
"22929","Pharmacist","Buca, Inc.",9
"22930","Pharmacist","Brio Tuscan Grille",5
"22931","Pharmacist","Courtyard by Marriott",10.5
"22932","Pharmacist","T.G.I. Friday's",2.19
"22933","Pharmacist","The Chart House",12.5
"22934","Pharmacist","California Pizza Kitchen, Inc.",8.25
"22935","Pharmacist","TopGolf",6.75
"22936","Pharmacist","Panera Bread Company",11.24
"22937","Pharmacist","Doubletree Hotels",7.72
"22938","Pharmacist","Rib Crib Corporation",2.18
"22939","Pharmacist","The Ritz- Carlton Hotel",8.2
"22940","Pharmacist","Bj's Brewhouse",8
"22941","Pharmacist","Nordstrom, Inc.",9.3
"22942","Pharmacist","Apple American Group LLC",9.5
"22943","Pharmacist","Hilton Garden Inn",7.21
"22944","Pharmacist","Taco Mac",2.18
"22945","Pharmacist","Compass Group",64241.95
"22946","Pharmacist","Sodexo, Inc.",64987.84
"22947","Pharmacist","Morrison Healthcare",55995.41
"22948","Pharmacist","Marriott International, Inc.",78616.51
"22949","Pharmacist","Aramark",79060.86
"22950","Pharmacist","Hilton Corporation",57808.16
"22951","Pharmacist","Holiday Retirement Corporation",65000
"22952","Pharmacist","Centerplate, Inc.",79496.86
"22953","Pharmacist","P.F. Chang's China Bistro, Inc.",68990.62
"22954","Pharmacist","Brio Tuscan Grille",67000
"22955","Pharmacist","DoubleTree",60786.55
"22956","Pharmacist","Chartwell's",69500
"22957","Pharmacist","Holiday Inn",47500
"22958","Pharmacist","Sodexo Worldwide",63634.42
"22959","Pharmacist","Unidine Corporation",62277.4
"22960","Pharmacist","Thomas Cuisine Management",69244.58
"22961","Pharmacist","Nordstrom, Inc.",72208.2
"22962","Pharmacist","Hyatt Hotels",75496.69
"22963","Pharmacist","Hy-Vee, Inc.",NA
"22964","Pharmacist","Levy Restaurant Company",92432.43
"22965","Pharmacist","Merrill Gardens, Llc.",71732.37
"22966","Pharmacist","Hilton Worldwide",54797
"22967","Pharmacist","Holiday",59933.33
"22968","Pharmacist","Brookdale",43680
"22969","Pharmacist","Eurest",50980.39
"22970","Pharmacist","Darden Restaurant Group",71540.34
"22971","Pharmacist","Club Corp.",52500
"22972","Pharmacist","Clubcorp, Inc",72588.54
"22973","Pharmacist","Comcast Spectacor",57808.16
"22974","Pharmacist","Delaware North Company",71468.53
"22975","Pharmacist","Eurest Dining Services",58000
"22976","Pharmacist","Exeter Golf & Country Club",NA
"22977","Pharmacist","Brookdale Senior Living Inc.",65000
"22978","Pharmacist","Christopher House",49249.03
"22979","Pharmacist","Aramark Corporation",83809.52
"22980","Pharmacist","Aramark Food Services",59500
"22981","Pharmacist","Aramark Higher Education",46034
"22982","Pharmacist","Hilton Garden Inn",52402.34
"22983","Pharmacist","OB Sports",54151.56
"22984","Pharmacist","Ruth's Chris Steak House",75000
"22985","Pharmacist","Sodexho, Usa",56497.73
"22986","Pharmacist","Starwood Hotels and Resorts Worldwide Inc",61041.89
"22987","Pharmacist","The Kona Grill",55621.7
"22988","Pharmacist","TopGolf",64265.26
"22989","Pharmacist","Troon Golf Company",50000
"22990","Pharmacist","Atria Senior Living Group",42000
"22991","Pharmacist","Goldbelt, Incorporated",70000
"22992","Pharmacist","Sun Valley Lodge",67500
"22993","Pharmacist","Taco Bell Corporation",9.24
"22994","Pharmacist","Aramark",10.61
"22995","Pharmacist","Sodexo, Inc.",11.63
"22996","Pharmacist","Subway Restaurant Inc",8.94
"22997","Pharmacist","Compass Group",11.14
"22998","Pharmacist","Aramark Food Services",10.98
"22999","Pharmacist","Chick-Fil-A Inc",9.3
"23000","Pharmacist","McDonald's Restaurants Ltd.",9.91
"23001","Pharmacist","Kwik Trip, Inc",13.38
"23002","Pharmacist","McDonald's Corporation",9.08
"23003","Pharmacist","Chartwell's",10.07
"23004","Pharmacist","IKEA",13.15
"23005","Pharmacist","Army and Air Force Exchange Service (AAFES)",10.16
"23006","Pharmacist","Wendy's International, Inc.",8.95
"23007","Pharmacist","Burger King Corporation",9.57
"23008","Pharmacist","Aramark Corporation",10.4
"23009","Pharmacist","Costco Wholesale Company",15.35
"23010","Pharmacist","Panera Bread Company",9.63
"23011","Pharmacist","Sam's Club",12
"23012","Pharmacist","ShopRite",12.14
"23013","Pharmacist","Safeway, Inc.",12.34
"23014","Pharmacist","Macdonalds",8.85
"23015","Pharmacist","Chipotle Mexican Grill, Inc.",10.21
"23016","Pharmacist","Jimmy John's Gourmet Sandwiches",10
"23017","Pharmacist","Mercy Hospital",12.57
"23018","Pharmacist","Target Corporation",12.65
"23019","Pharmacist","Whole Foods Market, Inc.",14.05
"23020","Pharmacist","Wal-Mart Stores, Inc",12.24
"23021","Pharmacist","Olive Garden Restaurants",14
"23022","Pharmacist","Morrison Healthcare",11.49
"23023","Pharmacist","Dunkin' Donuts",10
"23024","Pharmacist","Aramark Higher Education",12.71
"23025","Pharmacist","Arby's Restaurant Group Inc",10.33
"23026","Pharmacist","Walmart.com",12.7
"23027","Pharmacist","Veterans Affairs Hospital",15.77
"23028","Pharmacist","Sodexo Worldwide",10.4
"23029","Pharmacist","The Methodist Hospital",10.24
"23030","Pharmacist","Trinity Services Group",9.75
"23031","Pharmacist","Taher, Inc",13.33
"23032","Pharmacist","Chartwell Hospitality",9.5
"23033","Pharmacist","Bojangles, Inc.",9.61
"23034","Pharmacist","Jersey Mike's",9.3
"23035","Pharmacist","Denver Health & Hospital",12.22
"23036","Pharmacist","Morrisons",10.98
"23037","Pharmacist","Market Street",9.25
"23038","Pharmacist","Panera LLC",11.5
"23039","Pharmacist","Popeye's",9.25
"23040","Pharmacist","Six Flags Inc",9
"23041","Pharmacist","Sodexho, Usa",9.85
"23042","Pharmacist","Starbucks Corporation",11.05
"23043","Pharmacist","Dunkin' Donuts",10.42
"23044","Pharmacist","The Kroger Company",11.29
"23045","Pharmacist","Caribou Coffee Company, Inc.",10.34
"23046","Pharmacist","Target Corporation",13.01
"23047","Pharmacist","The Coffee Bean and Tea Leaf",10.77
"23048","Pharmacist","Safeway, Inc.",13.17
"23049","Pharmacist","Barnes & Noble, Inc.",10.15
"23050","Pharmacist","Peet's Coffee",11.61
"23051","Pharmacist","Sodexo, Inc.",12.12
"23052","Pharmacist","Harris Teeter, Inc.",10.24
"23053","Pharmacist","HMSHost Corporation",10.46
"23054","Pharmacist","Aramark",9.58
"23055","Pharmacist","Compass Group",11.59
"23056","Pharmacist","Albertson's Inc.",10.4
"23057","Pharmacist","Aramark Food Services",11.07
"23058","Pharmacist","Gloria Jean's",9.12
"23059","Pharmacist","Nordstrom, Inc.",10.82
"23060","Pharmacist","Smoothie King",7.87
"23061","Pharmacist","Whole Foods Market, Inc.",15
"23062","Pharmacist","Tim Hortons Inc",10
"23063","Pharmacist","Wegmans Food Markets",11.59
"23064","Pharmacist","Biggby Coffee",9.48
"23065","Pharmacist","Books A Million, Inc.",8.05
"23066","Pharmacist","Fred Meyer Inc",12.1
"23067","Pharmacist","Compass Group",49196.18
"23068","Pharmacist","Sodexo, Inc.",NA
"23069","Pharmacist","Marriott International, Inc.",55537.08
"23070","Pharmacist","Hilton Corporation",45781.42
"23071","Pharmacist","Aramark",42000
"23072","Pharmacist","Caesars Entertainment",48708.33
"23073","Pharmacist","P.F. Chang's China Bistro, Inc.",50980.39
"23074","Pharmacist","Ruth's Chris Steak House",50675.95
"23075","Pharmacist","Hilton Worldwide",44659.98
"23076","Pharmacist","Holiday Inn",39739.8
"23077","Pharmacist","Centerplate, Inc.",54500
"23078","Pharmacist","Bon Appetit",48365.33
"23079","Pharmacist","The Kroger Company",NA
"23080","Pharmacist","Covenant Woods",46939.35
"23081","Pharmacist","Embassy Suites Hotels",43718.02
"23082","Pharmacist","AVI Foodservice",NA
"23083","Pharmacist","Holiday Retirement Corporation",NA
"23084","Pharmacist","Hilton Garden Inn",NA
"23085","Pharmacist","Nordstrom, Inc.",50980.39
"23086","Pharmacist","Not Your Average Joe Inc.",62845.22
"23087","Pharmacist","Omni Hotels Corporation",43408.92
"23088","Pharmacist","Think Food Group",51636.54
"23089","Pharmacist","TopGolf",48500
"23090","Pharmacist","Sodexho, Usa",NA
"23091","Pharmacist","Guckenheimer Enterprises, Inc.",NA
"23092","Pharmacist","Panera Bread Company",15.36
"23093","Pharmacist","Domino's Pizza",11.9
"23094","Pharmacist","Burger King Corporation",11.5
"23095","Pharmacist","Wendy's International, Inc.",12.14
"23096","Pharmacist","Taco Bell Corporation",12.57
"23097","Pharmacist","Arby's Restaurant Group Inc",12.04
"23098","Pharmacist","Sonic Drive - In",10.96
"23099","Pharmacist","Pizza Hut, Inc.",10.69
"23100","Pharmacist","Panera LLC",16.36
"23101","Pharmacist","Applebee's Neighborhood Grill and Bar",14.87
"23102","Pharmacist","IHOP",13.47
"23103","Pharmacist","Kentucky Fried Chicken (KFC) Corporation",11.51
"23104","Pharmacist","McDonald's Corporation",11.77
"23105","Pharmacist","Denny's",13.69
"23106","Pharmacist","Papa John's Pizza",11.07
"23107","Pharmacist","Zaxby's",11.79
"23108","Pharmacist","International Dairy Queen, Inc.",12
"23109","Pharmacist","Jason's Deli",12
"23110","Pharmacist","Pizzahut",11.02
"23111","Pharmacist","Little Caesars Enterprises, Inc.",10.08
"23112","Pharmacist","Buffalo Wild Wings, Inc.",14.9
"23113","Pharmacist","Bojangles, Inc.",10.74
"23114","Pharmacist","Subway Restaurant Inc",10.38
"23115","Pharmacist","Chick-Fil-A Inc",10.98
"23116","Pharmacist","Chili's Grill & Bar",NA
"23117","Pharmacist","Jimmy John's Gourmet Sandwiches",12.29
"23118","Pharmacist","McDonald's Restaurants Ltd.",13.42
"23119","Pharmacist","Hilton Worldwide",NA
"23120","Pharmacist","Ruby Tuesday, Inc.",NA
"23121","Pharmacist","SSP America, Inc.",16.71
"23122","Pharmacist","Hardee's",12.5
"23123","Pharmacist","Macdonalds",13.61
"23124","Pharmacist","Culver's",14.38
"23125","Pharmacist","Apple American Group LLC",NA
"23126","Pharmacist","Bob Evans Restaurants",14.15
